priority,book_id,book_title,strategy,current_section_id,current_sec_position,action,confidence,current_section_title,canonical_title,stored_word_count,progress_strategy,reason
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4550,33,split,chapter-aggregate,Limites da encarnação,Ninguém poderá ver o Reino de Deus se não nascer de novo,272,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4553,36,split,chapter-aggregate,null,Bem-aventurados os aflitos,116,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4560,43,split,chapter-aggregate,Bem e mal sofrer,Bem-aventurados os aflitos,363,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4570,53,split,chapter-aggregate,que sofra sem esperança de cura?,Bem-aventurados os aflitos,254,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4576,59,split,chapter-aggregate,Advento do Espírito de Verdade,O Cristo Consolador,963,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4581,64,split,chapter-aggregate,O orgulho e a humildade,Bem-aventurados os pobres de espírito,2008,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4587,70,split,chapter-aggregate,"motivo de escândalo, cortai-a",Bem-aventurados os que têm puro o coração,933,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4588,71,split,chapter-aggregate,Deixai que venham a mim as criancinhas,Bem-aventurados os que têm puro o coração,587,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4592,75,split,chapter-aggregate,A afabilidade e a doçura,Bem-aventurados os que são brandos e pacíficos,269,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4601,84,split,chapter-aggregate,primeira pedra aquele que estiver sem pecado,Bem-aventurados os que são misericordiosos,516,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4602,85,split,chapter-aggregate,Perdão das ofensas,Bem-aventurados os que são misericordiosos,824,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4604,87,split,chapter-aggregate,"de outrem, divulgar o mal de outrem?",Bem-aventurados os que são misericordiosos,381,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4606,89,split,chapter-aggregate,Parábola dos Credores e dos Devedores,Amar o próximo como a si mesmo,556,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4608,91,split,chapter-aggregate,A lei de amor,Amar o próximo como a si mesmo,1585,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4616,99,split,chapter-aggregate,apresentai-lhe também a outra,Amai os vossos inimigos,506,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4617,100,split,chapter-aggregate,A vingança,Amai os vossos inimigos,445,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4624,107,split,chapter-aggregate,Dar sem esperar retribuição,Não saiba a vossa mão esquerda o que dê a vossa mão direita,377,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4625,108,split,chapter-aggregate,A caridade material e a caridade moral,Não saiba a vossa mão esquerda o que dê a vossa mão direita,847,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4627,110,split,chapter-aggregate,A piedade,Não saiba a vossa mão esquerda o que dê a vossa mão direita,466,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4628,111,split,chapter-aggregate,Os órfãos,Não saiba a vossa mão esquerda o que dê a vossa mão direita,223,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4632,115,split,chapter-aggregate,null,Honrai a vosso pai e a vossa mãe,67,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4636,119,split,chapter-aggregate,A ingratidão dos filhos e os laços de família,Honrai a vosso pai e a vossa mãe,1563,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4638,121,split,chapter-aggregate,salvo. Parábola do Bom Samaritano,Fora da caridade não há salvação,1072,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4641,124,split,chapter-aggregate,da verdade não há salvação,Fora da caridade não há salvação,429,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4642,125,split,chapter-aggregate,Fora da caridade não há salvação,Fora da caridade não há salvação,343,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4649,132,split,chapter-aggregate,Provas da riqueza e da miséria,Não se pode servir a Deus e a Mamon,751,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4651,134,split,chapter-aggregate,A verdadeira propriedade,Não se pode servir a Deus e a Mamon,675,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4660,143,split,chapter-aggregate,O dever,Sede perfeitos,435,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4668,151,split,chapter-aggregate,Senhor!” — entrarão no Reino dos Céus,"Muitos os chamados, poucos os escolhidos",576,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4670,153,split,chapter-aggregate,Dar-se-á àquele que tem,"Muitos os chamados, poucos os escolhidos",593,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4676,159,split,chapter-aggregate,A fé: mãe da esperança e da caridade,A fé transporta montanhas,349,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4679,162,split,chapter-aggregate,null,Os trabalhadores da última hora,330,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4680,163,split,chapter-aggregate,Os últimos serão os primeiros,Os trabalhadores da última hora,734,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4688,171,split,chapter-aggregate,Os falsos profetas,Haverá falsos cristos e falsos profetas,488,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4698,181,split,chapter-aggregate,de enterrar seus mortos,Estranha moral,280,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4701,184,split,chapter-aggregate,fala Jesus por parábolas,Não ponhais a candeia debaixo do alqueire,1115,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4703,186,split,chapter-aggregate,que precisam de médico,Não ponhais a candeia debaixo do alqueire,569,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4705,188,split,chapter-aggregate,"salvar a vida, perdê-la-á",Não ponhais a candeia debaixo do alqueire,305,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4721,204,split,chapter-aggregate,Maneira de orar,Pedi e obtereis,619,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4758,241,split,chapter-aggregate,Nota explicativa,Coletânea de preces espíritas,1796,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4762,4,split,chapter-aggregate,null,O porvir e o nada,2575,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4767,9,split,chapter-aggregate,null,O céu,3624,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4775,17,split,chapter-aggregate,null,O purgatório,1635,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4781,23,split,chapter-aggregate,penas e o pecado original,Doutrina das penas eternas,559,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4784,26,split,chapter-aggregate,sobre as penas futuras,As penas futuras segundo o Espiritismo,220,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4795,37,split,chapter-aggregate,null,Intervenção dos demônios nas modernas manifestações,6037,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4797,39,split,chapter-aggregate,null,Da proibição de evocar os mortos,3279,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4801,43,split,chapter-aggregate,null,O passamento,2593,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4804,46,split,chapter-aggregate,I,Espíritos felizes,7,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4805,47,split,chapter-aggregate,1. evocação.,Espíritos felizes,735,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4806,48,split,chapter-aggregate,Ii,Espíritos felizes,9,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4807,49,split,chapter-aggregate,1. evocação.,Espíritos felizes,865,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4808,50,split,chapter-aggregate,Iii,Espíritos felizes,1165,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4815,57,split,chapter-aggregate,I,Espíritos felizes,593,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4816,58,split,chapter-aggregate,Ii,Espíritos felizes,939,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4817,59,split,chapter-aggregate,Iii,Espíritos felizes,607,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4822,64,split,chapter-aggregate,Evocação:,Espíritos felizes,595,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4845,87,split,chapter-aggregate,Comentário de são luís sobre esta comunicação,Espíritos sofredores,140,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4850,92,split,chapter-aggregate,1. evocação.,Suicidas,713,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4852,94,split,chapter-aggregate,1. evocação.,Suicidas,732,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4855,97,split,chapter-aggregate,Evocação da mãe.,Suicidas,732,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4859,101,split,chapter-aggregate,1. evocação.,Suicidas,1947,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4861,103,split,chapter-aggregate,Evocação.,Suicidas,1071,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4863,105,split,chapter-aggregate,1. evocação.,Suicidas,972,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4866,108,split,chapter-aggregate,1. evocação.,Criminosos arrependidos,1037,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4868,110,split,chapter-aggregate,1. evocação.,Criminosos arrependidos,750,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4872,114,split,chapter-aggregate,I,Criminosos arrependidos,356,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4873,115,split,chapter-aggregate,Ii,Criminosos arrependidos,159,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4874,116,split,chapter-aggregate,Iii,Criminosos arrependidos,207,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4875,117,split,chapter-aggregate,Iv,Criminosos arrependidos,2394,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4878,120,split,chapter-aggregate,I,Espíritos endurecidos,322,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4879,121,split,chapter-aggregate,Ii,Espíritos endurecidos,442,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4880,122,split,chapter-aggregate,Iii,Espíritos endurecidos,471,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4892,134,split,chapter-aggregate,1. evocação.,Expiações terrestres,862,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4896,138,split,chapter-aggregate,3. evocação de charles.,Expiações terrestres,354,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4897,139,split,chapter-aggregate,Dada na sociedade de paris,Expiações terrestres,1008,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4900,142,split,chapter-aggregate,1. evocação.,Expiações terrestres,758,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,4,O Céu e o Inferno,full-staging-reconstruction,4904,146,split,chapter-aggregate,Nota explicativa,Expiações terrestres,1800,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,4908,4,split,chapter-aggregate,null,Caráter da revelação espírita,13080,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,4919,15,split,chapter-aggregate,null,Papel da Ciência na Gênese,2672,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,4921,17,split,chapter-aggregate,null,Antigos e modernos sistemas do mundo,2699,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,4945,41,split,chapter-aggregate,Nascimento do homem,Esboço geológico da Terra,535,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,4972,68,split,chapter-aggregate,Doutrina dos anjos decaídos e,Gênese espiritual,1,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,4973,69,split,chapter-aggregate,da perda do paraíso,Gênese espiritual,1708,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,4987,83,split,chapter-aggregate,fluídicas. Fotografia do pensamento,Os fluidos,759,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,4989,85,split,chapter-aggregate,vista. Sonambulismo. Sonhos,Os fluidos,1413,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,5029,125,split,chapter-aggregate,null,Teoria da presciência,3458,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
2,5,A Gênese,targeted-staging-reconstruction,5050,146,split,chapter-aggregate,Nota explicativa,São chegados os tempos,1798,map-current-progress-to-first-unread-successor,The current record appears to aggregate a larger editorial unit and requires approved successor boundaries.
3,1,O Livro dos Espíritos,full-staging-reconstruction,4160,18,reclassify,exact,Prolegômenos,Prolegômenos,903,retain-current-section-id-if-boundary-unchanged,"The record likely represents front matter, back matter, or a major division stored as regular content."
3,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4518,1,reclassify,exact,Explicação,Explicação,142,retain-current-section-id-if-boundary-unchanged,"The record likely represents front matter, back matter, or a major division stored as regular content."
3,3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,4519,2,reclassify,exact,Prefácio,Prefácio,199,retain-current-section-id-if-boundary-unchanged,"The record likely represents front matter, back matter, or a major division stored as regular content."
