"decision_id","inspection_id","packet_id","book_id","book_slug","segment_key","segment_order","display_title","inspection_lane","review_reasons","decision_options","required_evidence","review_page_start","review_page_end","current_printed_page","successor_printed_page","review_status","selected_decision","source_pdf_page_reviewed","printed_page_reviewed","visible_prose_presence","successor_anchor_type","locator_type","locator_value","reviewer_confidence","review_completed_at"
"a731cdc3967c2a3e2d333dfa","e6943c5a2d591d333bfff4f0","same-page-no-semantic-anchor-book-1-packet-01","1","o-livro-dos-espiritos","fdc8bf68518dafb73f957139","122","População do globo","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","321","321","pending","","","","","","","","",""
"7e0b9e602d08dabbb6e3fdad","eef34ac768790704d6589d49","same-page-no-semantic-anchor-book-1-packet-01","1","o-livro-dos-espiritos","563a1dfdad23a068ad5d4138","128","Instinto de conservação","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","327","327","pending","","","","","","","","",""
"070c60572764b119c7f7d927","ae7558c3fcb5e22f85694519","same-page-no-semantic-anchor-book-1-packet-01","1","o-livro-dos-espiritos","40c75d9a34cd34a010229db0","153","Igualdade natural","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","363","363","pending","","","","","","","","",""
"64b707ed4b6c9c50efac0d01","66d5c5c0b8ca2039bcb5ba0c","same-page-no-semantic-anchor-book-1-packet-01","1","o-livro-dos-espiritos","dd4668ae4e69736954812aeb","163","Liberdade de pensar","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","373","373","pending","","","","","","","","",""
"5ceb3eabd5bae0b6f5d14e4a","cd817c94b8ed400022cb8b1a","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","d4303cfb1227455df49c3636","7","De que modo se deve proceder com os materialistas. Materialistas por sistema: materialistas que o são por falta de coisa melhor","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","6","6","","","pending","","","","","","","","",""
"6295359dd6889ba505ef72d3","dc882978c55afcc2505c8074","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","0ece331adf907f3b0f84a68f","8","Incrédulos por ignorância, por má vontade, por interesse e má-fé, por pusilanimidade, por escrúpulos religiosos, por efeito de decepções","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","6","6","","","pending","","","","","","","","",""
"3897756c407152ae53987665","ab2b73e7c4eb2f6d15aef539","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","461505522a3a1448a4c87e9e","9","Três classes de espíritas: espíritas experimentadores, espíritas imperfeitos, espíritas cristãos ou verdadeiros espíritas","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","6","6","","","pending","","","","","","","","",""
"d09ad21c62db9a3d928e6bf8","1ca5704da02eb07536445dd4","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","846388d052d7b5d6c55ef4b0","12","Exame dos diferentes modos por que o Espiritismo é encarado","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","6","6","","","pending","","","","","","","","",""
"e5017ea69081bdcd0c70da11","73266958ee162fdb947f519f","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","ae3f5201e9fa12cf865ec958","13","Sistemas de negação: do charlatanismo, da loucura, da alucinação, do músculo estalante, das causas físicas, do reflexo","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","6","6","","","pending","","","","","","","","",""
"df9c53a270eea25a6c52bab4","745ad987105e2b1c1a92b86a","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","27e685beed7bd675f1d459b5","14","Sistemas de afirmação; sistema da alma coletiva; sistema sonambúlico, pessimista, diabólico ou demoníaco, otimista, unispírita ou monoespírita, multispírita ou polispírita, sistema da alma material","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","6","6","","","pending","","","","","","","","",""
"8e36d3602e7cd38f8d1a7fe7","190a8154114a45cf007a4107","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","2b6a174a8df71951cf035e6a","20","Movimentos e suspensões","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"6a0db9684004da1e9c650efa","7f22cabe24c6362362eead2e","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","b2096739e72fed1231059ae5","21","Ruídos","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"aae34d255521a908694e178e","aec02a4d41af31ae230aab39","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","49c1115582d8b34a99cc5d3d","24","Ruídos, barulhos e perturbações","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"64923e0001260594a5466cf6","6b148af8e79b934c383a7a5a","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","8874f5003ba4ebadd4f9d7a3","25","Arremesso de objetos","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"6245381a74715bca7313d8ec","936c5d95aa5eb7d1212df369","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","d3ab36bc2b9d5a4d453cdd95","26","Fenômeno de transporte","same-page-no-semantic-anchor","legacy-word-count-oversized|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"3f5ce2cf51b9c9f901bb23d5","9f65748ea94cd4972a76eaba","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","bcf3d69fc4ba9dcb428de1b8","29","Noções sobre as aparições","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"822f9f5dafd698810c79bb6c","eef807527943e82c139cce13","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","eadad9e5982dbd4f6246e0ea","30","Ensaio teórico sobre as aparições","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"4c26786ef72155617cb2fad8","cb15dc6242ecdfbb027d8de0","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","cc6899ab5fff646f9f3623ce","31","Espíritos glóbulos","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"8688dadde1000969fa74699c","0aa12b3e136c670062ba2db3","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","2732ec5f7192bd89044a580e","34","Aparições dos Espíritos de pessoas vivas","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"fd1f191fc39d30097fedb337","8d8513dd3452bf0e0b16dae1","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","4df248dbf139fc06d98d48d6","35","Homens duplos","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"cc23f2790ccadb65c3af814f","62ff1a751605100a12b1b885","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","50e8805f014876969f36c08d","36","Santo Afonso de Liguori e Santo Antônio de Pádua","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"d8c14d29e238c44f1583b163","10901ead453cd6457505f3f5","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","f86f5f660d02e8dcdec363dd","37","Vespasiano","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"b499db8baf9af6b0bdd699cb","3b5d334faf9b056cf4b99d4a","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","70a00e8db490f2f33b321522","38","Transfiguração","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"db952fd8631751ca9109b6c3","b0f6cbc440ffc2bf27d78b5b","same-page-no-semantic-anchor-book-2-packet-01","2","o-livro-dos-mediuns","29dbc2af252b7975bfdfc9d2","41","Vestuário dos Espíritos","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"4021ed3fecaf3a1c0bc96e40","dff4ad59e1b0cdcc85ee1243","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","ab19b110dd7b59dd2b8a8270","42","Formação espontânea de objetos tangíveis","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"1e0bd9a0cd99cf00dedd3aa2","846c36e3cfe052ce8fdc2eb3","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","5506be25c8edfc428b3445fa","43","Modificação das propriedades da matéria","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"88e87a5217042b758b8e33a0","5480aee03ad64d5151470b7e","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","5b1d851d20f4e2fb0dfea066","49","Linguagem dos sinais e das pancadas","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"503fa9b97bb46afb31241db6","570988ba7efb19e32d2fd96b","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","6f6cf98df2f8bf63df4949b2","53","Psicografia indireta: cestas e pranchetas","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"43088b8de56404f8963cfc47","5def06350d9358c774857977","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","83c3ad7dd6608dc01066c5dc","56","Médiuns de efeitos físicos","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"4d3de35b7f7183507aaffdd8","cb3cc2eaaf01ebc2747b3565","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","8ec6b067095e088f7466a476","57","Pessoas elétricas","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"95eb2a7a5baaabcd6229b89d","bb2af6673b8a049e7aa7b595","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","96cff0d7dc39aa3dc47a54e4","58","Médiuns sensitivos ou impressionáveis","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"f3673e03e115664c7dd995f7","c5bc7008442244b22f4ffba1","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","c0f3b9746d1c793dae593249","59","Médiuns audientes","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"b75da01a52b0306741876e6c","713fb81a0829c9a183b4b70d","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","1d427008b83d974f1d928280","60","Médiuns falantes","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"355464fd8147fbae1a81fef9","67bb8ff883f95d1ca6091931","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","36a87049c6bae33e27018814","61","Médiuns videntes","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"6daaeca8ebb91f2e1419c4dc","6c7cbff7d50f2641398b482c","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","57326f6ac49fd3318b7439d1","62","Médiuns sonambúlicos","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"8b5724948e65e66d32b33326","91f9e966ee89d8f7ab241fa7","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","3f267937da87df55946a9ec3","63","Médiuns curadores","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","7","7","","","pending","","","","","","","","",""
"906509ab9c77064c348ebec1","0d6f988f6a7d48d6a9ec79f2","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","08aff1ed7292cbda8723ef60","68","Aptidões especiais dos médiuns","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"4e0bd8a47ff62e2ffb9549da","f3601f8bbd9158ba60ebd4c0","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","e86226f44c5fbf2493cd071f","71","Desenvolvimento da mediunidade","same-page-no-semantic-anchor","legacy-word-count-oversized|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"184431900a172c9ec6844885","a400525e775112ca2fb568b2","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","dba23a05a9aee9123deaae3c","72","Mudança de caligrafia","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"e256bd63353ee92d4ef96065","26eff4bb3ba0dfdd3972f54c","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","ab77c3f8a7c7a5a6f7dc2526","75","Influência do exercício da mediunidade sobre a saúde","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"357a9ca4aca172894a291199","678a271e959cc7eb4b7fd509","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","5e4832754f32baf1e8daa666","76","Idem sobre o cérebro","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"85c7cf5ee49d466b5485bcab","416a047065bd2b7f14953bd9","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","d453a364c1a20d0b21c85c6a","79","Influência do Espírito pessoal do médium","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"705841cb923bc4d9fa3ac25b","f796a50bc812e5578177e9d3","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","c172855c2ef75f24e632a536","80","Sistema dos médiuns inertes","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"10d3ccd6f7f6cf76e48ba718","4c1108c5062464d6d6faed29","same-page-no-semantic-anchor-book-2-packet-02","2","o-livro-dos-mediuns","e473f826634eaf9b1d4499f4","81","Aptidão de certos médiuns para coisas de que nada conhecem: línguas, música, desenho etc","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"870de81583dcbdd0d0718e4e","45501b7fb084daeef2fdfe7b","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","a4750ce1343cec2fc2e3fa69","84","Questões diversas","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"a78cb8603899be9004411a5c","8caa5a7d94f773d619552e61","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","918e63ca4702c1297043b7be","89","Obsessão simples","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"ad3c572dbc06811657ecdcc9","69cd38cfae2806613180a8b2","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","d14186ad26de6fedc981a33e","90","Fascinação","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"b8e62b6762659edd47ef361e","b69df13354f27cc5b54dcf6c","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","a1c1f52d63a279303f045a01","91","Subjugação","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"2a5a05e4642a64755fe8afab","637478ff6037ee3c67b5d144","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","d5f756c19934aa57901c3a54","92","Causas da obsessão","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"5e9ecae7d78c747ae817a89a","56ecdc94ade530b98aa62e6b","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","2b22588e2aa43ba3f5ad9a51","95","Provas possíveis de identidade","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"571c0611ab237f3cc8ae34a2","50d2fea88856f77081bdbb99","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","069c36d7dd83c0277d11ba8e","96","Modo de se distinguirem os bons dos maus Espíritos","same-page-no-semantic-anchor","legacy-word-count-oversized|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"2cdaa239d9030c209eaea40b","6557ecf7a9bee93ca2fda18e","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","08d7913f6af64eb513865b6a","99","Considerações gerais","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"f07191ec37ba42308f4398a3","56621183f97e6371afb22491","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","100e7a6c78c5d22eb91c82a9","100","Espíritos que se podem evocar","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"1961a13f1508773d5a7a233c","958aeb29badce8d466ffacac","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","1636f3697c5b061474bea0ff","101","Linguagem de que se deve usar com os Espíritos","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"5d8392ecf7fdc67cf2e6c893","d37066b46c608085b91a139d","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","12dbd6a011eca30eeb9c6822","102","Utilidade das evocações particulares","same-page-no-semantic-anchor","legacy-word-count-oversized|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"72e1e67c1944e9725a170e3c","86ab2b184ec55de7912c9cb2","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","a7e6f2445c2d4384b6cd3166","103","Questões sobre as evocações","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"6cb884cb8eb3ececefa02213","860fc90e8b1f976a042a1e8e","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","040ef1695077f62862ff2a01","104","Evocações dos animais","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"6fb7d5efacdce4b69048190a","37775b3f68fd0a4c477953b1","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","d74f3076519ddd4e07ececb0","105","Evocações das pessoas vivas","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"b9932d9b5244087db7e78733","062c6dbf156a1b96c00478a0","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","82bd31a7e9033b97c87a48f9","108","Observações preliminares","same-page-no-semantic-anchor","legacy-word-count-oversized|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
